SimulationSecond,ReceivedKb,PacketsReceived,PacketsTransmitted,
0,0,0,0 
1,0,0,0 
2,0,0,0 
3,0,0,0 
4,0,0,0 
5,0,0,0 
6,0,0,0 
7,0,0,0 
8,0,0,0 
9,0,0,0 
10,0,0,0 
11,0,0,0 
12,0,0,0 
13,0,0,0 
14,0,0,0 
15,0,0,0 
16,0,0,0 
17,0,0,0 
18,0,0,0 
19,0,0,0 
20,0,0,0 
21,0,0,0 
22,0,0,0 
23,0,0,0 
24,0,0,0 
25,0,0,0 
26,0,0,0 
27,0,0,0 
28,0,0,0 
29,0,0,0 
30,0,0,0 
31,0,0,0 
32,0,0,0 
33,0,0,0 
34,0,0,0 
35,0,0,0 
36,0,0,0 
37,0,0,0 
38,0,0,0 
39,0,0,0 
40,0,0,0 
41,0,0,0 
42,0,0,0 
43,0,0,0 
44,0,0,0 
45,0,0,0 
46,0,0,0 
47,0,0,0 
48,0,0,0 
49,0,0,0 
50,0,0,0 
51,0,0,0 
52,0,0,0 
53,0,0,0 
54,0,0,0 
55,0,0,0 
56,0,0,0 
57,0,0,0 
58,0,0,0 
59,0,0,0 
60,0,0,0 
61,0,0,0 
62,0,0,0 
63,0,0,0 
64,0,0,0 
65,0,0,0 
66,0,0,0 
67,0,0,0 
68,0,0,0 
69,0,0,0 
70,0,0,0 
71,0,0,0 
72,0,0,0 
73,0,0,0 
74,0,0,0 
75,0,0,0 
76,0,0,0 
77,0,0,0 
78,0,0,0 
79,0,0,0 
80,0,0,0 
81,0,0,0 
82,0,0,0 
83,0,0,0 
84,0,0,0 
85,0,0,0 
86,0,0,0 
87,0,0,0 
88,0,0,0 
89,0,0,0 
90,0,0,0 
91,0,0,0 
92,0,0,0 
93,0,0,0 
94,0,0,0 
95,0,0,0 
96,0,0,0 
97,0,0,0 
98,0,0,0 
99,0,0,0 
100,0,0,0 
101,4489.22,548,2450 
102,4931.58,602,4000 
103,4415.49,539,4000 
104,5480.45,669,4000 
105,6004.74,733,4000 
106,5783.55,706,4000 
107,6471.68,790,4000 
108,6111.23,746,4000 
109,5791.74,707,4000 
110,5709.82,697,4000 
111,5783.55,706,4000 
112,5971.97,729,4000 
113,6242.3,762,4000 
114,6086.66,743,4000 
115,7299.07,891,4000 
116,7757.82,947,4000 
117,7774.21,949,4000 
118,7757.82,947,4000 
119,7929.86,968,4000 
120,7405.57,904,4000 
121,6742.02,823,4000 
122,5775.36,705,4000 
123,5808.13,709,4000 
124,5603.33,684,4000 
125,5578.75,681,4000 
126,4980.74,608,4000 
127,4685.82,572,4000 
128,4014.08,490,4000 
129,3432.45,419,4000 
130,3391.49,414,4000 
131,3325.95,406,4000 
132,3293.18,402,4000 
133,3284.99,401,4000 
134,3276.8,400,4000 
135,3284.99,401,4000 
136,3276.8,400,4000 
137,3547.14,433,4000 
138,3948.54,482,4000 
139,4382.72,535,4000 
140,5226.5,638,4000 
141,4997.12,610,4000 
142,5021.7,613,4000 
143,6021.12,735,4000 
144,4554.75,556,4000 
145,3801.09,464,4000 
146,3727.36,455,4000 
147,3997.7,488,4000 
148,3588.1,438,4000 
149,3407.87,416,4000 
