SimulationSecond,ReceivedKb,PacketsReceived,PacketsTransmitted,
0,0,0,0 
1,0,0,0 
2,0,0,0 
3,0,0,0 
4,0,0,0 
5,0,0,0 
6,0,0,0 
7,0,0,0 
8,0,0,0 
9,0,0,0 
10,0,0,0 
11,0,0,0 
12,0,0,0 
13,0,0,0 
14,0,0,0 
15,0,0,0 
16,0,0,0 
17,0,0,0 
18,0,0,0 
19,0,0,0 
20,0,0,0 
21,0,0,0 
22,0,0,0 
23,0,0,0 
24,0,0,0 
25,0,0,0 
26,0,0,0 
27,0,0,0 
28,0,0,0 
29,0,0,0 
30,0,0,0 
31,0,0,0 
32,0,0,0 
33,0,0,0 
34,0,0,0 
35,0,0,0 
36,0,0,0 
37,0,0,0 
38,0,0,0 
39,0,0,0 
40,0,0,0 
41,0,0,0 
42,0,0,0 
43,0,0,0 
44,0,0,0 
45,0,0,0 
46,0,0,0 
47,0,0,0 
48,0,0,0 
49,0,0,0 
50,0,0,0 
51,0,0,0 
52,0,0,0 
53,0,0,0 
54,0,0,0 
55,0,0,0 
56,0,0,0 
57,0,0,0 
58,0,0,0 
59,0,0,0 
60,0,0,0 
61,0,0,0 
62,0,0,0 
63,0,0,0 
64,0,0,0 
65,0,0,0 
66,0,0,0 
67,0,0,0 
68,0,0,0 
69,0,0,0 
70,0,0,0 
71,0,0,0 
72,0,0,0 
73,0,0,0 
74,0,0,0 
75,0,0,0 
76,0,0,0 
77,0,0,0 
78,0,0,0 
79,0,0,0 
80,0,0,0 
81,0,0,0 
82,0,0,0 
83,0,0,0 
84,0,0,0 
85,0,0,0 
86,0,0,0 
87,0,0,0 
88,0,0,0 
89,0,0,0 
90,0,0,0 
91,0,0,0 
92,0,0,0 
93,0,0,0 
94,0,0,0 
95,0,0,0 
96,0,0,0 
97,0,0,0 
98,0,0,0 
99,0,0,0 
100,0,0,0 
101,3129.34,382,2450 
102,3645.44,445,4000 
103,4685.82,572,4000 
104,4685.82,572,4000 
105,6733.82,822,4000 
106,6627.33,809,4000 
107,6463.49,789,4000 
108,6012.93,734,4000 
109,2654.21,324,4000 
110,3751.94,458,4000 
111,4440.06,542,4000 
112,4038.66,493,4000 
113,4407.3,538,4000 
114,4423.68,540,4000 
115,4235.26,517,4000 
116,3596.29,439,4000 
117,4218.88,515,4000 
118,3211.26,392,4000 
119,2293.76,280,4000 
120,2211.84,270,4000 
121,4792.32,585,4000 
122,3293.18,402,4000 
123,3334.14,407,4000 
124,3293.18,402,4000 
125,2916.35,356,4000 
126,3080.19,376,4000 
127,2351.1,287,4000 
128,2580.48,315,4000 
129,2809.86,343,4000 
130,2744.32,335,4000 
131,3186.69,389,4000 
132,3850.24,470,4000 
133,3391.49,414,4000 
134,6094.85,744,4000 
135,7733.25,944,4000 
136,6553.6,800,4000 
137,6553.6,800,4000 
138,6553.6,800,4000 
139,6553.6,800,4000 
140,6545.41,799,4000 
141,6340.61,774,4000 
142,5758.98,703,4000 
143,4014.08,490,4000 
144,3416.06,417,4000 
145,2818.05,344,4000 
146,1646.59,201,4000 
147,2572.29,314,4000 
148,3186.69,389,4000 
149,2662.4,325,4000 
