0.0 0
0.590422 0.09
0.682038 0.09025
0.68414 0.0907188
0.686241 0.0913789
0.688342 0.0922065
0.690444 0.0931807
0.773611 0.104408
0.775713 0.102982
0.777814 0.101734
0.779915 0.100643
0.782017 0.100062
0.784118 0.0995545
0.786219 0.0991101
0.865185 0.108596
0.867286 0.106772
0.869387 0.105175
0.871489 0.104028
0.87359 0.103025
0.875691 0.102147
0.877793 0.101628
0.879894 0.10105
0.881995 0.100544
0.884097 0.100476
0.886198 0.100416
0.957808 0.0993642
0.95991 0.0986937
0.962011 0.098232
0.964112 0.097828
0.966214 0.0977245
0.968315 0.0976339
0.970416 0.0975547
0.972518 0.0977353
0.974619 0.0978934
0.97672 0.0980317
0.978822 0.0984028
0.980923 0.0987274
0.983024 0.0991365
0.985126 0.0997444
0.987227 0.100151
0.989328 0.100507
1.04938 0.108319
1.05148 0.106529
1.05358 0.104963
1.05569 0.103843
1.05779 0.102737
1.05989 0.10177
1.06199 0.101174
1.06409 0.100777
1.06619 0.10043
1.06829 0.100376
1.07039 0.100329
1.0725 0.100288
1.0746 0.100502
1.0767 0.100689
1.0788 0.100853
1.0809 0.101246
1.083 0.101716
1.0851 0.102126
1.08721 0.102735
1.08931 0.103144
1.09141 0.103501
1.09351 0.104063
1.09561 0.104555
1.09771 0.104986
1.14095 0.110738
1.14306 0.108645
1.14516 0.106815
1.14726 0.105463
1.14936 0.10428
1.15146 0.103245
1.15356 0.102589
1.15566 0.102016
1.15777 0.101514
1.15987 0.101325
1.16197 0.101159
1.16407 0.101014
1.16617 0.101137
1.16827 0.101245
1.17037 0.10134
1.17247 0.101672
1.17458 0.101963
1.17668 0.102218
1.17878 0.10269
1.18088 0.103104
1.18298 0.103466
1.18508 0.104158
1.18718 0.104763
1.18929 0.105293
1.19139 0.106006
1.19349 0.106505
1.19559 0.106942
1.19769 0.107574
1.19979 0.108128
1.20189 0.108612
1.20399 0.109285
1.2061 0.11
1.2082 0.110625
1.2103 0.111422
1.2124 0.112119
1.2145 0.112729
