0.990422 340
0.990422 680
0.990422 1020
0.990422 1360
0.990422 1700
0.990422 2040
0.990422 2380
0.990422 2720
0.990422 3060
0.990422 3400
1.08204 3060
1.08204 3400
1.08204 3740
1.08414 3060
1.08414 3400
1.08414 3740
1.08414 4080
1.08624 3400
1.08624 3740
1.08624 4080
1.08624 4420
1.08834 3740
1.08834 4080
1.08834 4420
1.08834 4760
1.09044 4080
1.09044 4420
1.09044 4760
1.09044 5100
1.17361 4420
1.17361 4760
1.17361 5100
1.17361 5440
1.17571 4760
1.17571 5100
1.17571 5440
1.17571 5780
1.17781 5100
1.17781 5440
1.17781 5780
1.17781 6120
1.17992 5440
1.17992 5780
1.17992 6120
1.17992 6460
1.18202 5780
1.18202 6120
1.18202 6460
1.18202 6800
1.18412 6120
1.18412 6460
1.18412 6800
1.18412 7140
1.18622 6460
1.18622 6800
1.18622 7140
1.18622 7480
1.26518 6800
1.26518 7140
1.26518 7480
1.26518 7820
1.26729 7140
1.26729 7480
1.26729 7820
1.26729 8160
1.26939 7480
1.26939 7820
1.26939 8160
1.26939 8500
1.27149 7820
1.27149 8160
1.27149 8500
1.27149 8840
1.27359 8160
1.27359 8500
1.27359 8840
1.27359 9180
1.27569 8500
1.27569 8840
1.27569 9180
1.27569 9520
1.27779 8840
1.27779 9180
1.27779 9520
1.27779 9860
1.27989 9180
1.27989 9520
1.27989 9860
1.27989 10200
1.282 9520
1.282 9860
1.282 10200
1.282 10540
1.2841 9860
1.2841 10200
1.2841 10540
1.2841 10880
1.2862 10200
1.2862 10540
1.2862 10880
1.2862 11220
1.35781 10540
1.35781 10880
1.35781 11220
1.35781 11560
1.35991 10880
1.35991 11220
1.35991 11560
1.35991 11900
1.36201 11220
1.36201 11560
1.36201 11900
1.36201 12240
1.36411 11560
1.36411 11900
1.36411 12240
1.36411 12580
1.36621 11900
1.36621 12240
1.36621 12580
1.36621 12920
1.36831 12240
1.36831 12580
1.36831 12920
1.36831 13260
1.37042 12580
1.37042 12920
1.37042 13260
1.37042 13600
1.37252 12920
1.37252 13260
1.37252 13600
1.37252 13940
1.37462 13260
1.37462 13600
1.37462 13940
1.37462 14280
1.37672 13600
1.37672 13940
1.37672 14280
1.37672 14620
1.37882 13940
1.37882 14280
1.37882 14620
1.37882 14960
1.38092 14280
1.38092 14620
1.38092 14960
1.38092 15300
1.38302 14620
1.38302 14960
1.38302 15300
1.38302 15640
1.38513 14960
1.38513 15300
1.38513 15640
1.38513 15980
1.38723 15300
1.38723 15640
1.38723 15980
1.38723 16320
1.38933 15640
1.38933 15980
1.38933 16320
1.38933 16660
1.44938 15980
1.44938 16320
1.44938 16660
1.44938 17000
1.45148 16320
1.45148 16660
1.45148 17000
1.45148 17340
1.45358 16660
1.45358 17000
1.45358 17340
1.45358 17680
1.45569 17000
1.45569 17340
1.45569 17680
1.45569 18020
1.45779 17340
1.45779 17680
1.45779 18020
1.45779 18360
1.45989 17680
1.45989 18020
1.45989 18360
1.45989 18700
1.46199 18020
1.46199 18360
1.46199 18700
1.46199 19040
1.46409 18360
1.46409 18700
1.46409 19040
1.46409 19380
1.46619 18700
1.46619 19040
1.46619 19380
1.46619 19720
1.46829 19040
1.46829 19380
1.46829 19720
1.46829 20060
1.47039 19380
1.47039 19720
1.47039 20060
1.47039 20400
1.4725 19720
1.4725 20060
1.4725 20400
1.4725 20740
1.4746 20060
1.4746 20400
1.4746 20740
1.4746 21080
1.4767 20400
1.4767 20740
1.4767 21080
1.4767 21420
1.4788 20740
1.4788 21080
1.4788 21420
1.4788 21760
1.4809 21080
1.4809 21420
1.4809 21760
1.4809 22100
1.483 21420
1.483 21760
1.483 22100
1.483 22440
1.4851 21760
1.4851 22100
1.4851 22440
1.4851 22780
1.48721 22100
1.48721 22440
1.48721 22780
1.48721 23120
1.48931 22440
1.48931 22780
1.48931 23120
1.48931 23460
1.49141 22780
1.49141 23120
1.49141 23460
1.49141 23800
1.49351 23120
1.49351 23460
1.49351 23800
1.49351 24140
1.49561 23460
1.49561 23800
1.49561 24140
1.49561 24480
1.49771 23800
1.49771 24140
1.49771 24480
1.49771 24820
1.54095 24140
1.54095 24480
1.54095 24820
1.54095 25160
1.54306 24480
1.54306 24820
1.54306 25160
1.54306 25500
1.54516 24820
1.54516 25160
1.54516 25500
1.54516 25840
1.54726 25160
1.54726 25500
1.54726 25840
1.54726 26180
1.54936 25500
1.54936 25840
1.54936 26180
1.54936 26520
1.55146 25840
1.55146 26180
1.55146 26520
1.55146 26860
1.55356 26180
1.55356 26520
1.55356 26860
1.55356 27200
1.55566 26520
1.55566 26860
1.55566 27200
