SimulationSecond,ReceivedKb,PacketsReceived,PacketsTransmitted,
0,0,0,0 
1,0,0,0 
2,0,0,0 
3,0,0,0 
4,0,0,0 
5,0,0,0 
6,0,0,0 
7,0,0,0 
8,0,0,0 
9,0,0,0 
10,0,0,0 
11,0,0,0 
12,0,0,0 
13,0,0,0 
14,0,0,0 
15,0,0,0 
16,0,0,0 
17,0,0,0 
18,0,0,0 
19,0,0,0 
20,0,0,0 
21,0,0,0 
22,0,0,0 
23,0,0,0 
24,0,0,0 
25,0,0,0 
26,0,0,0 
27,0,0,0 
28,0,0,0 
29,0,0,0 
30,0,0,0 
31,0,0,0 
32,0,0,0 
33,0,0,0 
34,0,0,0 
35,0,0,0 
36,0,0,0 
37,0,0,0 
38,0,0,0 
39,0,0,0 
40,0,0,0 
41,0,0,0 
42,0,0,0 
43,0,0,0 
44,0,0,0 
45,0,0,0 
46,0,0,0 
47,0,0,0 
48,0,0,0 
49,0,0,0 
50,0,0,0 
51,0,0,0 
52,0,0,0 
53,0,0,0 
54,0,0,0 
55,0,0,0 
56,0,0,0 
57,0,0,0 
58,0,0,0 
59,0,0,0 
60,0,0,0 
61,0,0,0 
62,0,0,0 
63,0,0,0 
64,0,0,0 
65,0,0,0 
66,0,0,0 
67,0,0,0 
68,0,0,0 
69,0,0,0 
70,0,0,0 
71,0,0,0 
72,0,0,0 
73,0,0,0 
74,0,0,0 
75,0,0,0 
76,0,0,0 
77,0,0,0 
78,0,0,0 
79,0,0,0 
80,0,0,0 
81,0,0,0 
82,0,0,0 
83,0,0,0 
84,0,0,0 
85,0,0,0 
86,0,0,0 
87,0,0,0 
88,0,0,0 
89,0,0,0 
90,0,0,0 
91,0,0,0 
92,0,0,0 
93,0,0,0 
94,0,0,0 
95,0,0,0 
96,0,0,0 
97,0,0,0 
98,0,0,0 
99,0,0,0 
100,0,0,0 
101,2523.14,308,1222 
102,3031.04,370,2000 
103,3530.75,431,2000 
104,2785.28,340,2000 
105,3391.49,414,2000 
106,5275.65,644,2000 
107,5087.23,621,2000 
108,5185.54,633,2000 
109,4644.86,567,2000 
110,3719.17,454,2000 
111,5308.42,648,2000 
112,4931.58,602,2000 
113,4685.82,572,2000 
114,4554.75,556,2000 
115,5627.9,687,2000 
116,5046.27,616,2000 
117,5226.5,638,2000 
118,5111.81,624,2000 
119,5185.54,633,2000 
120,5300.22,647,2000 
121,4939.78,603,2000 
122,4284.42,523,2000 
123,4481.02,547,2000 
124,4530.18,553,2000 
125,4276.22,522,2000 
126,3981.31,486,2000 
127,3563.52,435,2000 
128,3284.99,401,2000 
129,3301.38,403,2000 
130,2080.77,254,2000 
131,2285.57,279,2000 
132,2031.62,248,2000 
133,2785.28,340,2000 
134,3358.72,410,2000 
135,3850.24,470,2000 
136,3457.02,422,2000 
137,3366.91,411,2000 
138,3538.94,432,2000 
139,3915.78,478,2000 
140,3268.61,399,2000 
141,2785.28,340,2000 
142,3801.09,464,2000 
143,2826.24,345,2000 
144,2695.17,329,2000 
145,3538.94,432,2000 
146,2555.9,312,2000 
147,2220.03,271,2000 
148,3088.38,377,2000 
149,2686.98,328,2000 
