SimulationSecond,ReceivedKb,PacketsReceived,PacketsTransmitted,
0,0,0,0 
1,0,0,0 
2,0,0,0 
3,0,0,0 
4,0,0,0 
5,0,0,0 
6,0,0,0 
7,0,0,0 
8,0,0,0 
9,0,0,0 
10,0,0,0 
11,0,0,0 
12,0,0,0 
13,0,0,0 
14,0,0,0 
15,0,0,0 
16,0,0,0 
17,0,0,0 
18,0,0,0 
19,0,0,0 
20,0,0,0 
21,0,0,0 
22,0,0,0 
23,0,0,0 
24,0,0,0 
25,0,0,0 
26,0,0,0 
27,0,0,0 
28,0,0,0 
29,0,0,0 
30,0,0,0 
31,0,0,0 
32,0,0,0 
33,0,0,0 
34,0,0,0 
35,0,0,0 
36,0,0,0 
37,0,0,0 
38,0,0,0 
39,0,0,0 
40,0,0,0 
41,0,0,0 
42,0,0,0 
43,0,0,0 
44,0,0,0 
45,0,0,0 
46,0,0,0 
47,0,0,0 
48,0,0,0 
49,0,0,0 
50,0,0,0 
51,0,0,0 
52,0,0,0 
53,0,0,0 
54,0,0,0 
55,0,0,0 
56,0,0,0 
57,0,0,0 
58,0,0,0 
59,0,0,0 
60,0,0,0 
61,0,0,0 
62,0,0,0 
63,0,0,0 
64,0,0,0 
65,0,0,0 
66,0,0,0 
67,0,0,0 
68,0,0,0 
69,0,0,0 
70,0,0,0 
71,0,0,0 
72,0,0,0 
73,0,0,0 
74,0,0,0 
75,0,0,0 
76,0,0,0 
77,0,0,0 
78,0,0,0 
79,0,0,0 
80,0,0,0 
81,0,0,0 
82,0,0,0 
83,0,0,0 
84,0,0,0 
85,0,0,0 
86,0,0,0 
87,0,0,0 
88,0,0,0 
89,0,0,0 
90,0,0,0 
91,0,0,0 
92,0,0,0 
93,0,0,0 
94,0,0,0 
95,0,0,0 
96,0,0,0 
97,0,0,0 
98,0,0,0 
99,0,0,0 
100,0,0,0 
101,3244.03,396,3564 
102,4300.8,525,8000 
103,3252.22,397,8000 
104,2580.48,315,8000 
105,1982.46,242,8000 
106,1679.36,205,8000 
107,2048,250,8000 
108,3481.6,425,8000 
109,2416.64,295,8000 
110,3694.59,451,8000 
111,2023.42,247,8000 
112,2113.54,258,8000 
113,1466.37,179,8000 
114,1368.06,167,8000 
115,1351.68,165,8000 
116,2596.86,317,8000 
117,1933.31,236,8000 
118,794.624,97,8000 
119,1507.33,184,8000 
120,245.76,30,8000 
121,1490.94,182,8000 
122,1220.61,149,8000 
123,2121.73,259,8000 
124,2031.62,248,8000 
125,4087.81,499,8000 
126,4038.66,493,8000 
127,1818.62,222,8000 
128,4718.59,576,8000 
129,3407.87,416,8000 
130,3801.09,464,8000 
131,4284.42,523,8000 
132,3112.96,380,8000 
133,4554.75,556,8000 
134,4128.77,504,8000 
135,3497.98,427,8000 
136,4177.92,510,8000 
137,3883.01,474,8000 
138,3719.17,454,8000 
139,3751.94,458,8000 
140,3637.25,444,8000 
141,3768.32,460,8000 
142,2990.08,365,8000 
143,1433.6,175,8000 
144,204.8,25,8000 
145,1826.82,223,8000 
146,1671.17,204,8000 
147,1753.09,214,8000 
148,819.2,100,8000 
149,1236.99,151,8000 
